
^_^相信自己，每多一次失败就离成功更近了一步^_^数据增强类型:A-origin
最大序列长度:180
轮数:10.000000

test acc:[0.6827458256029685, 0.7458256029684601, 0.7977736549165121, 0.8107606679035251, 0.7977736549165121, 0.8089053803339518, 0.8107606679035251, 0.8070500927643784, 0.8144712430426716, 0.8070500927643784]
test wf1:[0.6807796971365733, 0.7469494539330362, 0.7920066974782751, 0.8096624039226079, 0.7960099505289009, 0.8072387605915303, 0.8088515325183623, 0.8052808812325158, 0.8129348057998763, 0.8057768665217638]
test mf1:[0.673225624607792, 0.7441204497808271, 0.7848713094614734, 0.8052083333333333, 0.7908599337170766, 0.8023722309436595, 0.8038741438356165, 0.8003134796238245, 0.8082614758530409, 0.8011295907362206]
valid acc:[0.7383367139959433, 0.7829614604462475, 0.8275862068965517, 0.8336713995943205, 0.8235294117647058, 0.8316430020283976, 0.8296146044624746, 0.8296146044624746, 0.8296146044624746, 0.8316430020283976]
valid wf1:[0.7391056360726584, 0.7851942828469576, 0.8232307447235391, 0.8343465960288118, 0.8237615250703862, 0.831407257847302, 0.8291227843390913, 0.8296146044624746, 0.8296146044624746, 0.831718396687163]
valid mf1:[0.7275718049219302, 0.7784958156448274, 0.811504500411582, 0.8272570334666529, 0.8156375593715747, 0.8231562115089569, 0.8205159321798828, 0.821518463607213, 0.821518463607213, 0.8238019575168043]
train acc:[0.7381964645334527, 0.8129335421794585, 0.8984112776907586, 0.9603938241217275, 0.9859028865518012, 0.9946296710673529, 0.9973148355336764, 0.9975385992392034, 0.9982098903557843, 0.9984336540613112]
train wf1:[0.7377849246842502, 0.8145338225887448, 0.8969475874732803, 0.9604957061526901, 0.9859096647008482, 0.9946306184199829, 0.9973145968950137, 0.9975384900007773, 0.9982097312633424, 0.9984334449896688]
train mf1:[0.7274601161145533, 0.8101304703657732, 0.8918722713939765, 0.9591162557969586, 0.9853840500520246, 0.9944285954716495, 0.9972128175053439, 0.997445309623495, 0.9981418783368958, 0.9983739989526605]
train loss:[0.5510742436954502, 0.5510742436954502, 0.45461780467272234, 0.45461780467272234, 0.24492069191844176, 0.24492069191844176, 0.15265286885275237, 0.15265286885275237, 0.05741445855895634, 0.05741445855895634, 0.024895413677301425, 0.024895413677301425, 0.014474970356049766, 0.014474970356049766, 0.011428487629897073, 0.011428487629897073, 0.008623310244670937, 0.008623310244670937, 0.0081765907624993, 0.0081765907624993]
test loss:[0.6126123324913137, 0.5305599765304256, 0.4507684279781054, 0.4785613194655846, 0.647276349577998, 0.7891587310895214, 0.8919953487912768, 0.9909411562608405, 0.9999269056989921, 1.0179889063938925]
